institution_id,name,category,region_id,region_name,city,postcode,founded_year
864,Ridgeway Church School 1,Primary School,4,East Midlands,Leicester,LE92 8GZ,1986
865,Greenview Community Primary School 1,Primary School,1,North East England,Durham,DH2 6LZ,1977
866,Holy Trinity C of E Primary School 1,Primary School,11,Wales,Bangor,LL50 8QY,2000
867,Holy Trinity Junior School 2,Primary School,9,South West England,Bournemouth,BH41 3UW,1915
868,Lakeside Junior School 2,Primary School,11,Wales,Swansea,SA44 8XH,1999
869,Oakwood Community Primary School 1,Primary School,8,South East England,Brighton,BN90 5DP,1965
870,Oakwood Primary Academy 2,Primary School,6,East of England,Colchester,CO56 8WW,1990
871,Sacred Heart Catholic Primary School 1,Primary School,7,Greater London,Westminster,SW30 4SZ,1921
872,Brookfield Community Primary School 1,Primary School,8,South East England,Oxford,OX77 6XB,1990
873,The Manor Infant School 1,Primary School,2,North West England,Bolton,BL38 6DL,1969
874,Cedar Junior School 1,Primary School,3,Yorkshire and the Humber,Bradford,BD6 3XG,1973
875,St Paul's Primary School 2,Primary School,4,East Midlands,Leicester,LE1 3RW,1925
876,Greenview C of E Primary School 1,Primary School,8,South East England,Southampton,SO61 1TE,1892
877,Oakwood C of E Primary School 1,Primary School,5,West Midlands,Wolverhampton,WV24 5WJ,1975
878,The Manor C of E Primary School 1,Primary School,7,Greater London,Ealing,W56 2UH,1882
879,Fairfield Catholic Primary School 2,Primary School,3,Yorkshire and the Humber,Doncaster,DN52 1EX,1928
880,Greenfield Junior School 1,Primary School,2,North West England,Blackpool,FY97 6AZ,1942
881,Hilltop Infant School 3,Primary School,8,South East England,Southampton,SO23 5JX,1953
882,St John's Junior School 2,Primary School,8,South East England,Portsmouth,PO98 1PS,1962
883,The Grove C of E Primary School 1,Primary School,2,North West England,Chester,CH26 4QT,1918
884,Garden Primary Academy 2,Primary School,9,South West England,Bristol,BS32 6GH,1973
885,Brookfield Church School 1,Primary School,10,Scotland,Glasgow,G58 4HX,1958
886,Ridgeway Primary School 2,Primary School,3,Yorkshire and the Humber,Leeds,LS23 2WP,1906
887,St Mary's Infant School 1,Primary School,7,Greater London,Croydon,CR18 6UF,1938
888,Lakeside Church School 1,Primary School,4,East Midlands,Northampton,NN97 1HW,1900
889,St Andrew's Church School 1,Primary School,7,Greater London,Bromley,BR45 6ZG,1962
890,Northfield Primary Academy 1,Primary School,11,Wales,Aberystwyth,SY45 4YF,1884
891,Hawthorn Primary Academy 1,Primary School,11,Wales,Cardiff,CF75 1UA,1961
892,Hilltop Community Primary School 1,Primary School,2,North West England,Preston,PR22 4HN,1985
893,St Thomas' Junior School 1,Primary School,5,West Midlands,Wolverhampton,WV7 8NG,1928
894,Maple Primary Academy 1,Primary School,5,West Midlands,Wolverhampton,WV39 2XL,2011
895,Garden Primary School 1,Primary School,10,Scotland,Edinburgh,EH39 3PE,1938
896,King Edward Church School 3,Primary School,9,South West England,Bournemouth,BH74 5DF,1894
897,Southfield Infant School 1,Primary School,8,South East England,Canterbury,CT88 1HY,1948
898,Eastfield Junior School 1,Primary School,7,Greater London,Camden,NW72 6NX,2015
899,St Thomas' Primary Academy 1,Primary School,5,West Midlands,Wolverhampton,WV68 8ZF,1950
900,Ashwood C of E Primary School 1,Primary School,3,Yorkshire and the Humber,Doncaster,DN69 6PE,1967
901,Willow Community Primary School 2,Primary School,7,Greater London,Hackney,E77 2LB,1893
902,Northfield Community Primary School 2,Primary School,11,Wales,Aberystwyth,SY40 4YR,1930
903,Ridgeway C of E Primary School 1,Primary School,6,East of England,Ipswich,IP15 6UP,2000
904,Sacred Heart Church School 1,Primary School,2,North West England,Manchester,M1 9EN,1920
905,All Saints Infant School 2,Primary School,5,West Midlands,Coventry,CV44 6AB,1954
906,Fairfield C of E Primary School 1,Primary School,12,Northern Ireland,Lisburn,BT28 3UW,1926
907,King Edward Infant School 1,Primary School,6,East of England,Ipswich,IP1 5BR,1986
908,Town End C of E Primary School 1,Primary School,5,West Midlands,Wolverhampton,WV2 4RE,1999
909,Lakeside C of E Primary School 1,Primary School,7,Greater London,London,SW90 2JL,1946
910,Riverside Community Primary School 2,Primary School,6,East of England,Cambridge,CB8 5LW,1898
911,Albert C of E Primary School 3,Primary School,7,Greater London,Westminster,SW41 6ZB,1965
912,Albert Community Primary School 2,Primary School,4,East Midlands,Lincoln,LN22 8JS,1901
913,Northfield Junior School 1,Primary School,12,Northern Ireland,Lisburn,BT3 7ES,1896
914,All Saints Catholic Primary School 2,Primary School,2,North West England,Blackpool,FY48 6NQ,1936
915,Albert Community Primary School 1,Primary School,3,Yorkshire and the Humber,Sheffield,S76 5ZY,2007
916,Park Community Primary School 1,Primary School,12,Northern Ireland,Lisburn,BT59 4PP,1920
917,Eastfield Primary Academy 2,Primary School,4,East Midlands,Derby,DE4 9GJ,1889
918,Willow Primary School 1,Primary School,2,North West England,Lancaster,LA34 7SQ,1954
919,St Andrew's C of E Primary School 1,Primary School,5,West Midlands,Wolverhampton,WV72 1WT,1946
920,St Andrew's Community Primary School 1,Primary School,7,Greater London,Westminster,SW59 4TS,1941
921,Highfield Junior School 2,Primary School,4,East Midlands,Lincoln,LN21 9UX,2019
922,Highfield Junior School 1,Primary School,10,Scotland,Inverness,IV4 6JE,2012
923,The Grove Infant School 2,Primary School,2,North West England,Liverpool,L61 3WT,1927
924,Greenview Catholic Primary School 1,Primary School,9,South West England,Bristol,BS70 6QX,1952
925,All Saints Infant School 1,Primary School,5,West Midlands,Stoke-on-Trent,ST8 8WW,1916
926,Victoria Primary Academy 2,Primary School,7,Greater London,Hackney,E54 2GU,2019
927,Sacred Heart Community Primary School 2,Primary School,8,South East England,Milton Keynes,MK49 4ER,1899
928,The Manor Church School 3,Primary School,7,Greater London,Croydon,CR51 4FJ,1930
929,Sunnyfield Primary Academy 3,Primary School,6,East of England,Cambridge,CB4 1JA,1988
930,Greenview Infant School 1,Primary School,10,Scotland,Edinburgh,EH30 6ES,1927
931,Fairfield Catholic Primary School 1,Primary School,9,South West England,Bournemouth,BH64 8NX,1941
932,King Edward C of E Primary School 2,Primary School,9,South West England,Gloucester,GL76 5UU,1994
933,Hillside Church School 1,Primary School,6,East of England,Cambridge,CB35 4HJ,1882
934,Meadow Junior School 2,Primary School,10,Scotland,Glasgow,G54 8DN,2006
935,Hilltop Community Primary School 2,Primary School,10,Scotland,Stirling,FK66 6ZQ,2000
936,Elm Primary School 1,Primary School,3,Yorkshire and the Humber,York,YO65 8DA,1940
937,The Grove Church School 2,Primary School,6,East of England,Cambridge,CB65 7UD,1900
938,Beechwood Primary Academy 1,Primary School,5,West Midlands,Worcester,WR90 2AY,2009
939,Southfield Primary Academy 1,Primary School,9,South West England,Gloucester,GL41 1FR,2012
940,Greenview C of E Primary School 2,Primary School,7,Greater London,Hackney,E4 9UW,1951
941,The Manor Infant School 2,Primary School,8,South East England,Canterbury,CT14 6FR,1928
942,Cedar Church School 2,Primary School,7,Greater London,Westminster,SW59 8UL,1959
943,St George's Community Primary School 2,Primary School,7,Greater London,London,SW25 7PY,1984
944,Greenfield Junior School 3,Primary School,5,West Midlands,Stoke-on-Trent,ST80 8EQ,1972
945,Hawthorn Junior School 2,Primary School,2,North West England,Chester,CH99 8WA,1888
946,Hillside Infant School 1,Primary School,2,North West England,Blackpool,FY84 6LU,1994
947,Eastfield Community Primary School 1,Primary School,6,East of England,Norwich,NR55 8WP,1901
948,Westfield C of E Primary School 2,Primary School,9,South West England,Bournemouth,BH11 9GU,1975
949,Albert Church School 1,Primary School,7,Greater London,Westminster,SW3 8BN,1889
950,Hilltop Catholic Primary School 2,Primary School,10,Scotland,Aberdeen,AB81 8YJ,1903
951,Sunnyfield Church School 1,Primary School,8,South East England,Portsmouth,PO39 5ZY,1993
952,Victoria Primary School 2,Primary School,8,South East England,Southampton,SO53 2LS,1974
953,St Thomas' Primary School 1,Primary School,2,North West England,Preston,PR18 2RX,1919
954,Ashwood Junior School 1,Primary School,6,East of England,Ipswich,IP19 2WJ,1928
955,Hilltop Primary Academy 1,Primary School,7,Greater London,Bromley,BR25 4DU,2020
956,Forestdale Infant School 2,Primary School,3,Yorkshire and the Humber,Bradford,BD50 2YG,1972
957,Beechwood Junior School 1,Primary School,7,Greater London,Bromley,BR63 5UW,2020
958,Ashwood Catholic Primary School 3,Primary School,7,Greater London,Croydon,CR1 2WD,1909
959,Elm Primary School 2,Primary School,6,East of England,Luton,LU56 5DW,1966
960,Willow Junior School 2,Primary School,9,South West England,Exeter,EX89 2PH,1949
961,Ridgeway Community Primary School 1,Primary School,4,East Midlands,Nottingham,NG90 3JX,1961
962,Queen Elizabeth Junior School 2,Primary School,3,Yorkshire and the Humber,Hull,HU14 4SJ,1967
963,Garden Community Primary School 1,Primary School,2,North West England,Preston,PR98 2NY,1927
964,Garden Church School 1,Primary School,3,Yorkshire and the Humber,Bradford,BD36 2XX,1937
965,The Grove Primary School 2,Primary School,11,Wales,Cardiff,CF13 1NX,1951
966,Northfield Community Primary School 1,Primary School,5,West Midlands,Stoke-on-Trent,ST46 7UN,1919
967,Garden Catholic Primary School 1,Primary School,7,Greater London,Hackney,E67 1PA,2010
968,Bridgewater Junior School 1,Primary School,11,Wales,Bangor,LL87 9WL,1943
969,Forestdale Church School 1,Primary School,1,North East England,Sunderland,SR94 3TW,1929
970,Park Church School 1,Primary School,1,North East England,Gateshead,NE15 8QT,1969
971,Victoria Catholic Primary School 3,Primary School,4,East Midlands,Nottingham,NG38 2WT,1989
972,St John's Church School 2,Primary School,3,Yorkshire and the Humber,Doncaster,DN55 1AU,1891
973,Southfield Infant School 2,Primary School,8,South East England,Southampton,SO71 4YD,1986
974,Highfield Church School 2,Primary School,11,Wales,Bangor,LL48 3NQ,1961
975,Mount Pleasant Junior School 2,Primary School,7,Greater London,Ealing,W89 3FB,1986
976,Birch C of E Primary School 1,Primary School,7,Greater London,Bromley,BR88 4YH,1966
977,St George's Primary School 2,Primary School,4,East Midlands,Northampton,NN25 9QH,1935
978,Meadow Church School 2,Primary School,7,Greater London,London,SW53 1LD,1981
979,Forestdale Junior School 1,Primary School,8,South East England,Southampton,SO70 3UB,1985
980,Queen Elizabeth Primary School 1,Primary School,9,South West England,Exeter,EX32 2XZ,1926
981,St George's Primary Academy 1,Primary School,11,Wales,Bangor,LL73 6NG,1999
982,Westfield Catholic Primary School 1,Primary School,6,East of England,Luton,LU24 1EX,2020
983,Meadow Junior School 1,Primary School,11,Wales,Swansea,SA65 3TT,1995
984,Northfield Infant School 2,Primary School,3,Yorkshire and the Humber,York,YO92 2NH,1972
985,Westfield Church School 2,Primary School,8,South East England,Brighton,BN78 2FD,1959
986,Lakeside Community Primary School 1,Primary School,6,East of England,Peterborough,PE57 7AU,1979
987,Park Catholic Primary School 2,Primary School,2,North West England,Chester,CH62 3ZL,1920
988,St Paul's Catholic Primary School 1,Primary School,6,East of England,Peterborough,PE81 4DJ,1884
989,Westfield Primary School 2,Primary School,5,West Midlands,Worcester,WR75 5BS,1924
990,Lakeside Junior School 3,Primary School,6,East of England,Peterborough,PE96 8YZ,1883
991,Eastfield Community Primary School 2,Primary School,7,Greater London,Westminster,SW74 3GQ,1979
992,Victoria Church School 3,Primary School,10,Scotland,Inverness,IV27 7SR,1887
993,Lakeside Junior School 1,Primary School,2,North West England,Lancaster,LA17 5XL,1886
994,Riverside Primary Academy 2,Primary School,6,East of England,Ipswich,IP62 1PL,2005
995,Ashwood Primary School 2,Primary School,2,North West England,Lancaster,LA97 6ZN,1930
996,Hillside Primary Academy 2,Primary School,10,Scotland,Edinburgh,EH49 8UW,1883
997,All Saints Junior School 1,Primary School,5,West Midlands,Worcester,WR58 1PD,1962
998,Ashwood Primary Academy 1,Primary School,2,North West England,Bolton,BL57 2SW,1972
999,Forestdale Primary School 1,Primary School,6,East of England,Peterborough,PE40 9SD,2010
1000,St Paul's Infant School 2,Primary School,7,Greater London,Westminster,SW15 8RX,1915
1001,Fairfield Primary School 2,Primary School,7,Greater London,Hackney,E26 5QR,1887
1002,Riverside Catholic Primary School 2,Primary School,6,East of England,Colchester,CO31 5AD,1999
1003,Pinewood Primary Academy 1,Primary School,7,Greater London,Camden,NW82 9NE,1886
1004,Meadow Primary School 2,Primary School,9,South West England,Exeter,EX8 3QR,1945
1005,Garden Primary School 2,Primary School,1,North East England,Newcastle upon Tyne,NE30 3LG,1963
1006,Highfield Primary School 1,Primary School,3,Yorkshire and the Humber,Doncaster,DN80 8SG,1896
1007,Cedar Catholic Primary School 1,Primary School,7,Greater London,Bromley,BR59 5ZW,1893
1008,Pinewood Community Primary School 1,Primary School,10,Scotland,Aberdeen,AB48 7FT,1925
1009,Riverside Junior School 2,Primary School,5,West Midlands,Coventry,CV18 6HY,1916
1010,Forestdale Primary School 2,Primary School,8,South East England,Portsmouth,PO80 5TH,1902
1011,Queen Elizabeth Church School 1,Primary School,5,West Midlands,Worcester,WR33 3RP,1934
1012,Ashwood Infant School 3,Primary School,6,East of England,Peterborough,PE81 6RR,1896
1013,Lakeside Infant School 1,Primary School,8,South East England,Oxford,OX72 3FJ,1966
1014,Sacred Heart Primary Academy 2,Primary School,9,South West England,Exeter,EX65 2ZD,1923
1015,Highfield Infant School 1,Primary School,2,North West England,Liverpool,L76 9JF,2006
1016,Greenfield Primary School 3,Primary School,9,South West England,Bournemouth,BH3 8ZJ,1900
1017,Birch Community Primary School 3,Primary School,9,South West England,Gloucester,GL68 6WH,1889
1018,St Peter's Catholic Primary School 2,Primary School,7,Greater London,Camden,NW81 8AR,1913
1019,Meadow C of E Primary School 2,Primary School,10,Scotland,Stirling,FK45 4SE,1919
1020,Sacred Heart Infant School 1,Primary School,7,Greater London,Ealing,W44 7DX,1970
1021,Meadow Primary Academy 1,Primary School,8,South East England,Milton Keynes,MK57 9HG,1988
1022,Cedar Catholic Primary School 2,Primary School,7,Greater London,London,SW9 1YZ,2014
1023,Hillside Primary Academy 3,Primary School,5,West Midlands,Wolverhampton,WV77 9JU,1985
1024,Beechwood Primary School 1,Primary School,10,Scotland,Aberdeen,AB97 6ST,1881
1025,Cedar Infant School 1,Primary School,4,East Midlands,Leicester,LE41 1XQ,1959
1026,Ridgeway Church School 2,Primary School,5,West Midlands,Birmingham,B55 5PH,1953
1027,Albert Catholic Primary School 2,Primary School,4,East Midlands,Leicester,LE9 9LT,2008
1028,The Avenue Catholic Primary School 1,Primary School,9,South West England,Plymouth,PL29 1YQ,1964
1029,Riverside Church School 2,Primary School,2,North West England,Bolton,BL84 8JX,1951
1030,Queen Elizabeth Community Primary School 2,Primary School,7,Greater London,Croydon,CR54 2XY,1887
1031,Hawthorn Primary School 1,Primary School,7,Greater London,London,SW81 8AY,1979
1032,Elm C of E Primary School 2,Primary School,7,Greater London,Bromley,BR66 5NL,1985
1033,The Avenue Community Primary School 1,Primary School,2,North West England,Lancaster,LA58 7YU,1908
1034,Birch Junior School 1,Primary School,10,Scotland,Edinburgh,EH70 3ZN,1947
1035,Hawthorn Infant School 2,Primary School,8,South East England,Brighton,BN11 3AH,1904
1036,Sacred Heart Primary School 2,Primary School,10,Scotland,Stirling,FK3 5DA,1953
1037,Northfield Church School 1,Primary School,5,West Midlands,Birmingham,B9 9AB,1901
1038,Lakeside Primary Academy 3,Primary School,1,North East England,Durham,DH53 9LZ,1925
