record_id,institution_id,year,rating,overall_score,student_satisfaction_pct,graduate_outcome_pct,attendance_rate_pct
2117,706,2023,Good,70,,,97.6
2118,706,2024,Requires Improvement,49,,,92.5
2119,707,2022,Good,69,,,89.6
2120,707,2023,Outstanding,94,,,89.2
2121,707,2024,Outstanding,86,,,91.2
2122,708,2022,Good,75,,,86.0
2123,708,2023,Good,84,,,93.8
2124,708,2024,Requires Improvement,61,,,95.7
2125,709,2022,Good,75,,,98.0
2126,709,2023,Good,80,,,95.9
2127,709,2024,Requires Improvement,62,,,87.4
2128,710,2022,Outstanding,100,,,97.7
2129,710,2023,Outstanding,92,,,85.7
2130,710,2024,Good,72,,,87.9
2131,711,2022,Good,65,,,95.1
2132,711,2023,Good,76,,,92.1
2133,711,2024,Good,67,,,87.0
2134,712,2022,Outstanding,99,,,98.3
2135,712,2023,Good,82,,,90.3
2136,712,2024,Good,77,,,94.4
2137,713,2022,Good,71,,,96.5
2138,713,2023,Good,76,,,96.8
2139,713,2024,Outstanding,98,,,98.1
2140,714,2022,Outstanding,91,,,85.7
2141,714,2023,Good,67,,,90.0
2142,714,2024,Outstanding,89,,,88.7
2143,715,2022,Good,81,,,85.4
2144,715,2023,Requires Improvement,62,,,88.6
2145,715,2024,Outstanding,93,,,96.6
2146,716,2022,Outstanding,97,,,93.0
2147,716,2023,Good,71,,,93.0
2148,716,2024,Good,67,,,89.4
2149,717,2022,Good,81,,,97.7
2150,717,2023,Inadequate,40,,,94.1
2151,717,2024,Good,76,,,91.0
2152,718,2022,Good,69,,,92.4
2153,718,2023,Good,66,,,85.7
2154,718,2024,Good,67,,,91.4
2155,719,2022,Good,84,,,96.5
2156,719,2023,Requires Improvement,57,,,90.7
2157,719,2024,Good,70,,,89.0
2158,720,2022,Good,82,,,85.6
2159,720,2023,Good,77,,,86.3
2160,720,2024,Good,83,,,91.6
2161,721,2022,Outstanding,88,,,90.9
2162,721,2023,Outstanding,98,,,92.5
2163,721,2024,Good,82,,,95.5
2164,722,2022,Good,70,,,94.2
2165,722,2023,Good,70,,,92.0
2166,722,2024,Outstanding,92,,,93.6
2167,723,2022,Requires Improvement,57,,,98.9
2168,723,2023,Good,74,,,91.3
2169,723,2024,Good,66,,,86.3
2170,724,2022,Good,81,,,88.5
2171,724,2023,Good,74,,,87.3
2172,724,2024,Good,81,,,90.9
2173,725,2022,Outstanding,97,,,96.9
2174,725,2023,Outstanding,99,,,89.4
2175,725,2024,Outstanding,97,,,92.3
2176,726,2022,Requires Improvement,61,,,89.4
2177,726,2023,Good,65,,,93.1
2178,726,2024,Requires Improvement,63,,,92.0
2179,727,2022,Requires Improvement,50,,,87.0
2180,727,2023,Good,74,,,87.9
2181,727,2024,Good,69,,,92.6
2182,728,2022,Good,84,,,98.5
2183,728,2023,Good,71,,,93.2
2184,728,2024,Good,65,,,95.6
2185,729,2022,Good,70,,,91.4
2186,729,2023,Outstanding,96,,,89.2
2187,729,2024,Good,70,,,87.6
2188,730,2022,Outstanding,93,,,91.7
2189,730,2023,Good,74,,,89.6
2190,730,2024,Outstanding,92,,,93.4
2191,731,2022,Good,75,,,92.1
2192,731,2023,Good,68,,,87.1
2193,731,2024,Outstanding,98,,,88.3
2194,732,2022,Good,69,,,92.7
2195,732,2023,Good,75,,,90.3
2196,732,2024,Good,70,,,94.0
2197,733,2022,Good,68,,,95.0
2198,733,2023,Requires Improvement,51,,,90.2
2199,733,2024,Good,75,,,86.6
2200,734,2022,Outstanding,86,,,85.2
2201,734,2023,Good,68,,,92.2
2202,734,2024,Outstanding,91,,,98.7
2203,735,2022,Good,81,,,93.3
2204,735,2023,Outstanding,90,,,87.5
2205,735,2024,Good,79,,,89.6
2206,736,2022,Good,71,,,89.2
2207,736,2023,Outstanding,90,,,86.0
2208,736,2024,Outstanding,92,,,90.5
2209,737,2022,Outstanding,95,,,93.7
2210,737,2023,Good,68,,,97.1
2211,737,2024,Outstanding,87,,,96.4
2212,738,2022,Good,78,,,97.9
2213,738,2023,Good,76,,,98.2
2214,738,2024,Good,81,,,87.5
2215,739,2022,Good,82,,,97.0
2216,739,2023,Good,71,,,86.8
2217,739,2024,Good,82,,,95.9
2218,740,2022,Good,82,,,88.9
2219,740,2023,Requires Improvement,55,,,95.3
2220,740,2024,Good,82,,,86.6
2221,741,2022,Good,65,,,89.5
2222,741,2023,Good,81,,,85.2
2223,741,2024,Good,65,,,90.5
2224,742,2022,Outstanding,89,,,94.6
2225,742,2023,Good,65,,,88.0
2226,742,2024,Outstanding,87,,,85.2
2227,743,2022,Good,74,,,89.7
2228,743,2023,Good,73,,,97.2
2229,743,2024,Good,70,,,89.8
2230,744,2022,Outstanding,89,,,89.6
2231,744,2023,Good,76,,,90.3
2232,744,2024,Good,70,,,98.7
2233,745,2022,Good,79,,,89.7
2234,745,2023,Inadequate,43,,,89.1
2235,745,2024,Good,70,,,86.4
2236,746,2022,Good,66,,,88.2
2237,746,2023,Outstanding,90,,,94.8
2238,746,2024,Good,70,,,86.2
2239,747,2022,Good,78,,,85.9
2240,747,2023,Good,65,,,89.3
2241,747,2024,Good,73,,,92.9
2242,748,2022,Good,78,,,92.8
2243,748,2023,Outstanding,87,,,96.1
2244,748,2024,Good,75,,,85.1
2245,749,2022,Good,77,,,92.8
2246,749,2023,Good,71,,,97.5
2247,749,2024,Good,80,,,90.4
2248,750,2022,Good,72,,,89.2
2249,750,2023,Good,71,,,96.4
2250,750,2024,Requires Improvement,64,,,96.2
2251,751,2022,Good,66,,,89.6
2252,751,2023,Good,84,,,95.7
2253,751,2024,Good,84,,,91.9
2254,752,2022,Good,67,,,90.7
2255,752,2023,Good,69,,,91.2
2256,752,2024,Good,67,,,86.7
2257,753,2022,Good,72,,,91.0
2258,753,2023,Good,79,,,93.0
2259,753,2024,Good,79,,,98.3
2260,754,2022,Good,76,,,95.6
2261,754,2023,Good,69,,,92.3
2262,754,2024,Good,68,,,86.7
2263,755,2022,Good,72,,,88.5
2264,755,2023,Requires Improvement,62,,,96.6
2265,755,2024,Good,76,,,85.5
2266,756,2022,Good,71,,,85.5
2267,756,2023,Good,83,,,98.1
2268,756,2024,Good,81,,,88.2
2269,757,2022,Good,78,,,90.6
2270,757,2023,Good,70,,,90.3
2271,757,2024,Outstanding,96,,,94.9
2272,758,2022,Requires Improvement,49,,,85.8
2273,758,2023,Outstanding,92,,,88.6
2274,758,2024,Good,73,,,92.2
2275,759,2022,Good,79,,,86.8
2276,759,2023,Good,77,,,87.0
2277,759,2024,Good,76,,,94.1
2278,760,2022,Inadequate,38,,,93.6
2279,760,2023,Good,66,,,86.0
2280,760,2024,Outstanding,96,,,98.5
2281,761,2022,Good,82,,,92.7
2282,761,2023,Outstanding,97,,,86.4
2283,761,2024,Good,69,,,94.7
2284,762,2022,Good,71,,,88.2
2285,762,2023,Good,83,,,89.9
2286,762,2024,Good,82,,,93.5
2287,763,2022,Good,69,,,88.1
2288,763,2023,Outstanding,85,,,88.5
2289,763,2024,Outstanding,91,,,92.2
2290,764,2022,Good,83,,,89.1
2291,764,2023,Good,78,,,87.4
2292,764,2024,Good,75,,,92.9
2293,765,2022,Inadequate,27,,,89.1
2294,765,2023,Outstanding,92,,,87.9
2295,765,2024,Good,78,,,95.0
2296,766,2022,Good,69,,,90.4
2297,766,2023,Good,72,,,90.5
2298,766,2024,Good,82,,,87.5
2299,767,2022,Requires Improvement,51,,,91.9
2300,767,2023,Good,75,,,96.9
2301,767,2024,Good,66,,,91.4
2302,768,2022,Good,74,,,87.4
2303,768,2023,Good,79,,,91.5
2304,768,2024,Good,84,,,86.4
2305,769,2022,Outstanding,87,,,87.7
2306,769,2023,Good,73,,,95.8
2307,769,2024,Good,75,,,96.3
2308,770,2022,Outstanding,85,,,89.0
2309,770,2023,Outstanding,86,,,89.9
2310,770,2024,Good,83,,,88.2
2311,771,2022,Good,69,,,85.1
2312,771,2023,Good,69,,,96.0
2313,771,2024,Good,79,,,96.9
2314,772,2022,Good,75,,,96.1
2315,772,2023,Good,76,,,87.0
2316,772,2024,Good,70,,,94.4
2317,773,2022,Outstanding,86,,,98.3
2318,773,2023,Good,72,,,95.8
2319,773,2024,Good,65,,,96.6
2320,774,2022,Outstanding,86,,,89.2
2321,774,2023,Outstanding,90,,,90.5
2322,774,2024,Good,67,,,91.8
2323,775,2022,Requires Improvement,49,,,85.4
2324,775,2023,Outstanding,90,,,90.1
2325,775,2024,Good,77,,,89.9
2326,776,2022,Outstanding,90,,,95.3
2327,776,2023,Good,80,,,93.3
2328,776,2024,Inadequate,39,,,93.9
2329,777,2022,Good,80,,,97.9
2330,777,2023,Outstanding,86,,,91.2
2331,777,2024,Outstanding,85,,,90.8
2332,778,2022,Requires Improvement,64,,,88.8
2333,778,2023,Good,68,,,93.7
2334,778,2024,Good,77,,,86.0
2335,779,2022,Outstanding,91,,,86.7
2336,779,2023,Good,72,,,91.2
2337,779,2024,Requires Improvement,64,,,85.4
2338,780,2022,Requires Improvement,57,,,87.1
2339,780,2023,Outstanding,88,,,94.8
2340,780,2024,Good,69,,,98.9
2341,781,2022,Outstanding,86,,,99.0
2342,781,2023,Good,65,,,91.2
2343,781,2024,Good,74,,,92.1
2344,782,2022,Good,67,,,89.8
2345,782,2023,Good,71,,,91.4
2346,782,2024,Outstanding,98,,,87.7
2347,783,2022,Good,81,,,98.0
2348,783,2023,Good,65,,,97.0
2349,783,2024,Outstanding,86,,,96.9
2350,784,2022,Requires Improvement,47,,,85.6
2351,784,2023,Good,69,,,90.9
2352,784,2024,Good,73,,,86.7
2353,785,2022,Good,71,,,87.2
2354,785,2023,Good,76,,,98.7
2355,785,2024,Good,77,,,90.7
2356,786,2022,Outstanding,99,,,91.7
2357,786,2023,Good,68,,,88.7
2358,786,2024,Good,75,,,89.0
2359,787,2022,Good,84,,,97.2
2360,787,2023,Good,67,,,88.9
2361,787,2024,Good,77,,,90.7
2362,788,2022,Good,72,,,90.9
2363,788,2023,Good,71,,,85.7
2364,788,2024,Requires Improvement,56,,,98.8
2365,789,2022,Outstanding,98,,,93.4
2366,789,2023,Good,68,,,98.4
2367,789,2024,Requires Improvement,54,,,86.2
2368,790,2022,Requires Improvement,53,,,93.5
2369,790,2023,Good,75,,,97.7
2370,790,2024,Good,66,,,93.9
2371,791,2022,Good,83,,,88.7
2372,791,2023,Good,77,,,85.2
2373,791,2024,Good,82,,,96.4
2374,792,2022,Good,67,,,90.2
2375,792,2023,Good,72,,,85.7
2376,792,2024,Requires Improvement,59,,,98.5
2377,793,2022,Good,80,,,90.6
2378,793,2023,Good,78,,,97.5
2379,793,2024,Good,75,,,97.0
2380,794,2022,Requires Improvement,48,,,91.0
2381,794,2023,Outstanding,97,,,94.2
2382,794,2024,Good,84,,,92.7
2383,795,2022,Good,78,,,87.3
2384,795,2023,Good,65,,,91.1
2385,795,2024,Good,82,,,91.4
2386,796,2022,Good,74,,,97.0
2387,796,2023,Good,78,,,96.7
2388,796,2024,Outstanding,100,,,97.8
2389,797,2022,Good,78,,,89.2
2390,797,2023,Good,81,,,95.2
2391,797,2024,Good,66,,,88.3
2392,798,2022,Outstanding,100,,,94.4
2393,798,2023,Good,72,,,96.3
2394,798,2024,Good,66,,,86.1
2395,799,2022,Good,71,,,87.6
2396,799,2023,Good,69,,,90.3
2397,799,2024,Good,65,,,90.8
2398,800,2022,Good,74,,,95.1
2399,800,2023,Good,69,,,95.8
2400,800,2024,Outstanding,93,,,90.1
2401,801,2022,Outstanding,90,,,86.9
2402,801,2023,Good,66,,,97.3
2403,801,2024,Good,80,,,95.4
2404,802,2022,Good,65,,,93.8
2405,802,2023,Requires Improvement,59,,,97.3
2406,802,2024,Requires Improvement,60,,,94.4
2407,803,2022,Good,69,,,90.5
2408,803,2023,Good,76,,,97.7
2409,803,2024,Good,67,,,89.4
2410,804,2022,Outstanding,95,,,86.9
2411,804,2023,Good,65,,,95.8
2412,804,2024,Good,66,,,85.1
2413,805,2022,Requires Improvement,53,,,93.5
2414,805,2023,Good,75,,,94.5
2415,805,2024,Outstanding,93,,,86.7
2416,806,2022,Good,72,,,93.3
2417,806,2023,Good,66,,,89.7
2418,806,2024,Good,80,,,96.0
2419,807,2022,Good,81,,,89.2
2420,807,2023,Good,70,,,86.4
2421,807,2024,Outstanding,92,,,98.0
2422,808,2022,Good,82,,,95.9
2423,808,2023,Good,73,,,88.2
2424,808,2024,Good,67,,,85.4
2425,809,2022,Good,83,,,97.3
2426,809,2023,Good,72,,,92.2
2427,809,2024,Good,84,,,99.0
2428,810,2022,Good,69,,,96.8
2429,810,2023,Good,73,,,87.8
2430,810,2024,Outstanding,92,,,98.5
2431,811,2022,Good,80,,,95.8
2432,811,2023,Good,70,,,97.3
2433,811,2024,Good,76,,,96.1
2434,812,2022,Good,68,,,91.6
2435,812,2023,Good,83,,,90.3
2436,812,2024,Good,71,,,92.7
2437,813,2022,Good,82,,,92.3
2438,813,2023,Good,81,,,87.9
2439,813,2024,Outstanding,98,,,97.5
2440,814,2022,Outstanding,92,,,94.0
2441,814,2023,Good,82,,,95.6
2442,814,2024,Requires Improvement,60,,,92.2
2443,815,2022,Good,83,,,90.1
2444,815,2023,Good,71,,,94.9
2445,815,2024,Good,66,,,93.5
2446,816,2022,Outstanding,91,,,89.2
2447,816,2023,Requires Improvement,46,,,90.1
2448,816,2024,Good,73,,,96.0
2449,817,2022,Good,67,,,94.2
2450,817,2023,Good,69,,,91.4
2451,817,2024,Good,76,,,94.8
2452,818,2022,Outstanding,90,,,88.9
2453,818,2023,Outstanding,85,,,87.2
2454,818,2024,Requires Improvement,51,,,87.2
2455,819,2022,Outstanding,95,,,87.7
2456,819,2023,Good,76,,,90.0
2457,819,2024,Good,84,,,93.5
2458,820,2022,Good,69,,,94.2
2459,820,2023,Good,71,,,88.5
2460,820,2024,Good,77,,,98.9
2461,821,2022,Good,66,,,94.8
2462,821,2023,Good,74,,,87.4
2463,821,2024,Good,80,,,95.5
2464,822,2022,Outstanding,92,,,92.7
2465,822,2023,Good,68,,,91.1
2466,822,2024,Good,75,,,88.8
2467,823,2022,Outstanding,86,,,97.5
2468,823,2023,Requires Improvement,60,,,88.6
2469,823,2024,Good,68,,,95.9
2470,824,2022,Outstanding,92,,,93.1
2471,824,2023,Outstanding,88,,,92.2
2472,824,2024,Outstanding,85,,,87.0
2473,825,2022,Outstanding,88,,,90.2
2474,825,2023,Outstanding,100,,,87.7
2475,825,2024,Good,75,,,96.4
2476,826,2022,Good,81,,,97.2
2477,826,2023,Requires Improvement,62,,,85.2
2478,826,2024,Requires Improvement,59,,,97.9
2479,827,2022,Good,80,,,95.9
2480,827,2023,Good,81,,,90.3
2481,827,2024,Outstanding,96,,,95.5
2482,828,2022,Good,84,,,85.9
2483,828,2023,Good,68,,,94.5
2484,828,2024,Good,84,,,88.7
2485,829,2022,Requires Improvement,51,,,87.7
2486,829,2023,Good,83,,,92.3
2487,829,2024,Good,80,,,98.3
2488,830,2022,Good,82,,,91.2
2489,830,2023,Requires Improvement,45,,,96.0
2490,830,2024,Good,74,,,97.4
2491,831,2022,Outstanding,97,,,97.7
2492,831,2023,Good,69,,,90.2
2493,831,2024,Outstanding,88,,,95.7
2494,832,2022,Good,82,,,97.1
2495,832,2023,Requires Improvement,47,,,85.6
2496,832,2024,Good,66,,,98.7
2497,833,2022,Good,79,,,89.8
2498,833,2023,Good,66,,,97.4
2499,833,2024,Outstanding,88,,,90.2
2500,834,2022,Good,81,,,89.8
2501,834,2023,Good,74,,,90.4
2502,834,2024,Good,72,,,92.8
2503,835,2022,Outstanding,85,,,97.8
2504,835,2023,Good,76,,,95.6
2505,835,2024,Good,66,,,90.5
2506,836,2022,Good,77,,,95.0
2507,836,2023,Good,76,,,95.9
2508,836,2024,Good,80,,,94.3
2509,837,2022,Requires Improvement,56,,,92.3
2510,837,2023,Requires Improvement,52,,,98.8
2511,837,2024,Inadequate,38,,,90.7
2512,838,2022,Outstanding,86,,,95.6
2513,838,2023,Good,69,,,97.6
2514,838,2024,Outstanding,86,,,92.1
2515,839,2022,Outstanding,86,,,89.4
2516,839,2023,Outstanding,85,,,88.9
2517,839,2024,Good,81,,,85.1
2518,840,2022,Requires Improvement,48,,,92.8
2519,840,2023,Good,84,,,88.0
2520,840,2024,Good,78,,,96.9
2521,841,2022,Good,69,,,90.0
2522,841,2023,Good,77,,,92.2
2523,841,2024,Good,67,,,94.9
2524,842,2022,Good,72,,,89.9
2525,842,2023,Good,65,,,97.9
2526,842,2024,Good,80,,,87.3
2527,843,2022,Requires Improvement,56,,,93.0
2528,843,2023,Good,74,,,88.7
2529,843,2024,Good,83,,,90.7
2530,844,2022,Good,78,,,94.3
2531,844,2023,Good,81,,,93.9
2532,844,2024,Outstanding,90,,,96.6
2533,845,2022,Good,67,,,86.8
2534,845,2023,Good,68,,,96.2
2535,845,2024,Good,78,,,87.0
2536,846,2022,Requires Improvement,51,,,88.8
2537,846,2023,Good,67,,,94.9
2538,846,2024,Outstanding,87,,,98.2
2539,847,2022,Requires Improvement,61,,,88.3
2540,847,2023,Outstanding,96,,,85.5
2541,847,2024,Good,78,,,98.6
2542,848,2022,Good,70,,,98.5
2543,848,2023,Requires Improvement,58,,,88.1
2544,848,2024,Good,74,,,88.3
2545,849,2022,Good,81,,,91.3
2546,849,2023,Good,77,,,87.8
2547,849,2024,Good,84,,,94.2
2548,850,2022,Outstanding,100,,,93.7
2549,850,2023,Requires Improvement,64,,,93.4
2550,850,2024,Outstanding,100,,,87.0
2551,851,2022,Good,65,,,91.9
2552,851,2023,Good,67,,,90.7
2553,851,2024,Outstanding,100,,,92.5
2554,852,2022,Good,71,,,88.3
2555,852,2023,Good,74,,,98.3
2556,852,2024,Outstanding,92,,,91.1
2557,853,2022,Good,66,,,88.3
2558,853,2023,Good,78,,,98.2
2559,853,2024,Good,67,,,86.5
2560,854,2022,Outstanding,94,,,85.2
2561,854,2023,Outstanding,93,,,91.2
2562,854,2024,Outstanding,96,,,92.5
2563,855,2022,Good,80,,,90.2
2564,855,2023,Good,77,,,95.6
2565,855,2024,Requires Improvement,59,,,96.6
2566,856,2022,Good,74,,,86.0
2567,856,2023,Good,79,,,95.8
2568,856,2024,Good,76,,,95.6
2569,857,2022,Good,75,,,90.2
2570,857,2023,Good,69,,,88.4
2571,857,2024,Good,78,,,93.7
2572,858,2022,Good,83,,,97.3
2573,858,2023,Good,74,,,93.4
2574,858,2024,Requires Improvement,64,,,88.3
2575,859,2022,Outstanding,88,,,97.2
2576,859,2023,Good,69,,,89.9
2577,859,2024,Outstanding,90,,,95.7
2578,860,2022,Outstanding,93,,,94.2
2579,860,2023,Outstanding,93,,,98.5
2580,860,2024,Good,76,,,96.9
2581,861,2022,Requires Improvement,58,,,89.8
2582,861,2023,Good,82,,,96.8
2583,861,2024,Requires Improvement,63,,,95.4
2584,862,2022,Good,81,,,95.9
2585,862,2023,Requires Improvement,61,,,97.8
2586,862,2024,Good,66,,,87.6
2587,863,2022,Good,74,,,86.3
2588,863,2023,Good,79,,,98.7
2589,863,2024,Good,75,,,85.7
2590,864,2022,Good,78,,,86.6
2591,864,2023,Outstanding,100,,,98.3
2592,864,2024,Good,71,,,91.3
2593,865,2022,Requires Improvement,50,,,97.6
2594,865,2023,Outstanding,92,,,97.7
2595,865,2024,Outstanding,94,,,94.4
2596,866,2022,Good,72,,,95.6
2597,866,2023,Good,68,,,87.6
2598,866,2024,Good,71,,,97.8
2599,867,2022,Requires Improvement,49,,,93.0
2600,867,2023,Good,77,,,89.7
2601,867,2024,Good,83,,,95.2
2602,868,2022,Good,83,,,88.9
2603,868,2023,Requires Improvement,54,,,96.3
2604,868,2024,Outstanding,100,,,88.2
2605,869,2022,Requires Improvement,60,,,98.9
2606,869,2023,Good,81,,,87.1
2607,869,2024,Good,73,,,97.6
2608,870,2022,Good,68,,,97.4
2609,870,2023,Good,75,,,98.9
2610,870,2024,Outstanding,91,,,98.2
2611,871,2022,Good,76,,,97.2
2612,871,2023,Good,76,,,94.1
2613,871,2024,Good,79,,,88.2
2614,872,2022,Good,83,,,95.7
2615,872,2023,Good,79,,,94.9
2616,872,2024,Good,79,,,89.9
2617,873,2022,Inadequate,37,,,98.5
2618,873,2023,Good,80,,,99.0
2619,873,2024,Good,67,,,86.0
2620,874,2022,Good,80,,,93.7
2621,874,2023,Good,70,,,98.3
2622,874,2024,Good,82,,,92.7
2623,875,2022,Good,74,,,93.5
2624,875,2023,Good,71,,,89.1
2625,875,2024,Good,81,,,92.0
2626,876,2022,Requires Improvement,60,,,90.9
2627,876,2023,Outstanding,91,,,95.2
2628,876,2024,Outstanding,93,,,86.3
2629,877,2022,Outstanding,99,,,94.5
2630,877,2023,Requires Improvement,47,,,92.1
2631,877,2024,Good,75,,,94.7
2632,878,2022,Good,77,,,88.2
2633,878,2023,Good,73,,,97.2
2634,878,2024,Good,77,,,86.9
2635,879,2022,Inadequate,20,,,89.8
2636,879,2023,Good,80,,,92.1
2637,879,2024,Good,70,,,92.9
2638,880,2022,Requires Improvement,64,,,92.5
2639,880,2023,Good,67,,,93.6
2640,880,2024,Good,75,,,90.7
2641,881,2022,Outstanding,100,,,89.7
2642,881,2023,Good,83,,,93.6
2643,881,2024,Good,77,,,85.5
2644,882,2022,Good,75,,,96.1
2645,882,2023,Good,70,,,85.8
2646,882,2024,Good,76,,,93.8
2647,883,2022,Good,80,,,88.0
2648,883,2023,Good,82,,,96.6
2649,883,2024,Outstanding,98,,,99.0
2650,884,2022,Good,67,,,95.1
2651,884,2023,Good,81,,,95.5
2652,884,2024,Outstanding,98,,,90.2
2653,885,2022,Good,74,,,92.3
2654,885,2023,Good,76,,,92.9
2655,885,2024,Requires Improvement,55,,,93.1
2656,886,2022,Outstanding,100,,,98.8
2657,886,2023,Outstanding,98,,,85.4
2658,886,2024,Good,76,,,97.0
2659,887,2022,Outstanding,92,,,95.7
2660,887,2023,Good,73,,,92.9
2661,887,2024,Good,71,,,87.5
2662,888,2022,Good,66,,,91.0
2663,888,2023,Good,84,,,86.1
2664,888,2024,Good,83,,,90.0
2665,889,2022,Good,72,,,96.0
2666,889,2023,Outstanding,88,,,94.0
2667,889,2024,Good,72,,,90.8
2668,890,2022,Outstanding,86,,,85.8
2669,890,2023,Inadequate,23,,,95.5
2670,890,2024,Good,83,,,93.7
2671,891,2022,Outstanding,100,,,96.0
2672,891,2023,Good,82,,,90.3
2673,891,2024,Good,83,,,93.6
2674,892,2022,Outstanding,100,,,98.7
2675,892,2023,Outstanding,98,,,91.6
2676,892,2024,Outstanding,85,,,92.3
2677,893,2022,Good,68,,,89.0
2678,893,2023,Good,65,,,91.1
2679,893,2024,Good,83,,,95.1
2680,894,2022,Good,79,,,88.8
2681,894,2023,Requires Improvement,62,,,91.2
2682,894,2024,Good,81,,,89.6
2683,895,2022,Outstanding,96,,,95.1
2684,895,2023,Good,70,,,88.0
2685,895,2024,Good,69,,,86.4
2686,896,2022,Good,69,,,85.9
2687,896,2023,Requires Improvement,62,,,99.0
2688,896,2024,Good,84,,,90.8
2689,897,2022,Outstanding,94,,,86.9
2690,897,2023,Requires Improvement,58,,,95.8
2691,897,2024,Good,76,,,85.9
2692,898,2022,Good,70,,,95.8
2693,898,2023,Outstanding,86,,,93.0
2694,898,2024,Good,77,,,91.7
2695,899,2022,Outstanding,94,,,87.1
2696,899,2023,Requires Improvement,51,,,86.4
2697,899,2024,Requires Improvement,52,,,98.0
2698,900,2022,Good,76,,,94.0
2699,900,2023,Outstanding,91,,,94.0
2700,900,2024,Requires Improvement,48,,,85.4
2701,901,2022,Outstanding,90,,,85.1
2702,901,2023,Inadequate,40,,,95.9
2703,901,2024,Good,66,,,91.3
2704,902,2022,Good,77,,,97.7
2705,902,2023,Outstanding,99,,,97.2
2706,902,2024,Good,80,,,89.1
2707,903,2022,Good,84,,,89.0
2708,903,2023,Inadequate,22,,,94.7
2709,903,2024,Good,80,,,88.3
2710,904,2022,Outstanding,89,,,89.7
2711,904,2023,Good,83,,,86.6
2712,904,2024,Good,71,,,88.0
2713,905,2022,Outstanding,96,,,99.0
2714,905,2023,Good,77,,,97.7
2715,905,2024,Outstanding,89,,,91.2
2716,906,2022,Outstanding,91,,,88.9
2717,906,2023,Good,65,,,97.4
2718,906,2024,Good,77,,,93.6
2719,907,2022,Outstanding,90,,,93.2
2720,907,2023,Good,75,,,91.3
2721,907,2024,Good,67,,,85.0
2722,908,2022,Good,78,,,97.0
2723,908,2023,Good,67,,,97.7
2724,908,2024,Good,71,,,98.1
2725,909,2022,Requires Improvement,60,,,89.0
2726,909,2023,Good,84,,,90.5
2727,909,2024,Good,66,,,93.8
2728,910,2022,Outstanding,98,,,88.7
2729,910,2023,Outstanding,96,,,97.6
2730,910,2024,Good,66,,,94.5
2731,911,2022,Requires Improvement,46,,,93.2
2732,911,2023,Good,67,,,94.7
2733,911,2024,Outstanding,99,,,87.0
2734,912,2022,Good,78,,,94.6
2735,912,2023,Good,80,,,94.2
2736,912,2024,Good,75,,,98.7
2737,913,2022,Outstanding,94,,,94.4
2738,913,2023,Good,72,,,88.8
2739,913,2024,Good,71,,,91.7
2740,914,2022,Good,77,,,92.0
2741,914,2023,Good,69,,,98.4
2742,914,2024,Good,69,,,90.1
2743,915,2022,Outstanding,89,,,95.6
2744,915,2023,Good,66,,,98.1
2745,915,2024,Inadequate,38,,,86.2
2746,916,2022,Good,69,,,94.0
2747,916,2023,Requires Improvement,47,,,92.5
2748,916,2024,Good,84,,,89.3
2749,917,2022,Good,68,,,86.6
2750,917,2023,Good,67,,,88.2
2751,917,2024,Good,82,,,95.2
2752,918,2022,Good,82,,,95.0
2753,918,2023,Good,80,,,98.8
2754,918,2024,Outstanding,85,,,85.5
2755,919,2022,Outstanding,90,,,87.2
2756,919,2023,Outstanding,88,,,90.9
2757,919,2024,Inadequate,38,,,91.4
2758,920,2022,Good,77,,,97.1
2759,920,2023,Outstanding,86,,,88.4
2760,920,2024,Outstanding,90,,,90.0
2761,921,2022,Outstanding,95,,,89.4
2762,921,2023,Good,68,,,91.2
2763,921,2024,Requires Improvement,62,,,91.3
2764,922,2022,Good,80,,,93.0
2765,922,2023,Outstanding,93,,,86.4
2766,922,2024,Good,82,,,97.8
2767,923,2022,Outstanding,89,,,98.1
2768,923,2023,Outstanding,89,,,93.6
2769,923,2024,Good,65,,,98.5
2770,924,2022,Good,68,,,87.9
2771,924,2023,Outstanding,96,,,88.1
2772,924,2024,Good,70,,,93.4
2773,925,2022,Inadequate,29,,,96.3
2774,925,2023,Outstanding,92,,,91.2
2775,925,2024,Good,80,,,97.7
2776,926,2022,Good,78,,,86.6
2777,926,2023,Requires Improvement,47,,,96.8
2778,926,2024,Requires Improvement,60,,,86.6
2779,927,2022,Good,73,,,95.6
2780,927,2023,Good,73,,,88.8
2781,927,2024,Outstanding,91,,,85.5
2782,928,2022,Requires Improvement,54,,,92.4
2783,928,2023,Good,76,,,97.1
2784,928,2024,Good,75,,,97.5
2785,929,2022,Good,76,,,95.6
2786,929,2023,Good,69,,,98.3
2787,929,2024,Outstanding,88,,,86.1
2788,930,2022,Good,77,,,90.2
2789,930,2023,Requires Improvement,62,,,95.0
2790,930,2024,Good,75,,,88.6
2791,931,2022,Outstanding,93,,,88.5
2792,931,2023,Outstanding,91,,,98.9
2793,931,2024,Requires Improvement,58,,,96.9
2794,932,2022,Outstanding,88,,,89.9
2795,932,2023,Good,82,,,95.8
2796,932,2024,Outstanding,100,,,92.1
2797,933,2022,Good,79,,,93.0
2798,933,2023,Requires Improvement,56,,,93.1
2799,933,2024,Good,74,,,89.7
2800,934,2022,Good,80,,,89.7
2801,934,2023,Good,82,,,85.7
2802,934,2024,Requires Improvement,56,,,86.9
2803,935,2022,Outstanding,87,,,86.3
